Wall time,Step,Value
1715107887.0374858,18130,0.96875
1715107895.2803357,18265,0.9765625
1715107898.1351805,18319,0.9375
1715107905.5239434,18452,0.9765625
1715107905.576049,18453,0.96875
1715107913.8870625,18593,0.984375
1715107921.3937476,18714,0.96875
1715107921.779882,18721,0.96875
1715107928.6359904,18846,0.984375
1715107935.634109,18959,0.984375
1715107936.715235,18978,0.9609375
1715107938.2044606,19006,0.9609375
1715107939.3219912,19028,0.9921875
1715107940.4078908,19049,0.96875
1715107944.0726125,19117,0.953125
1715107947.9255936,19170,0.9765625
1715107950.8841016,19228,0.984375
1715107953.1877418,19272,0.984375
1715107954.7220368,19301,0.9609375
1715107965.4372315,19486,0.984375
1715107966.4252255,19504,0.96875
1715107967.5529377,19526,0.9375
1715107967.8875723,19532,0.9609375
1715107974.0720506,19580,0.984375
1715107977.2647533,19641,0.96875
1715107977.9420512,19655,0.9609375
1715107978.5381322,19666,1.0
1715107981.377052,19721,0.9921875
1715107981.9577687,19732,0.984375
1715107982.2840555,19738,1.0
1715107986.4257646,19797,0.9921875
1715107987.7920563,19824,0.9921875
1715107989.0061517,19847,0.953125
1715107992.6925979,19917,0.984375
1715107993.747466,19939,0.96875
1715107995.837821,19972,0.96875
1715107997.153075,19989,0.9765625
1715107997.6288626,19996,0.953125
1715108000.1760643,20036,0.96875
1715108001.1841125,20054,0.96875
1715108001.4474149,20060,0.9765625
1715108001.58698,20063,0.9765625
1715108005.7136233,20139,0.984375
1715108005.7558835,20140,0.953125
1715108008.1230464,20187,0.96875
1715108010.0150473,20218,0.9765625
1715108012.1012619,20245,0.984375
1715108012.3642414,20248,0.96875
1715108012.6200235,20253,0.984375
1715108016.3821032,20324,0.9609375
1715108017.1860325,20335,0.96875
1715108019.7541754,20384,0.984375
1715108022.9010262,20441,0.9765625
1715108026.1577845,20486,1.0
1715108028.3619747,20527,0.953125
1715108029.0644803,20540,0.984375
1715108029.0997462,20541,0.953125
1715108030.2931633,20563,0.984375
1715108031.038634,20579,0.9921875
1715108037.762179,20690,1.0
1715108039.1028082,20711,0.96875
1715108042.884792,20780,0.984375
1715108043.0693588,20783,0.96875
1715108043.1000128,20784,0.9765625
1715108045.5723116,20832,0.953125
1715108046.795987,20856,0.984375
